acc_X,acc_Y,acc_Z,digit
2016,-851,3987,5
1850,-683,3819,5
1675,-558,4118,5
1552,-456,4848,5
1588,9,5556,5
1575,370,6121,5
1506,288,6561,5
1458,-31,6759,5
1232,-280,5997,5
929,-471,4523,5
639,-785,3616,5
450,-1122,3662,5
247,-1119,3850,5
-20,-700,3691,5
-383,-34,3147,5
-634,459,2682,5
-780,575,2491,5
-931,515,2459,5
-1016,505,2351,5
-1105,554,1799,5
-977,109,1355,5
-695,-743,1701,5
-450,-1426,2730,5
-317,-1419,3668,5
-396,-554,3773,5
-489,567,3329,5
-314,1475,2999,5
-122,1840,2977,5
55,1599,3059,5
114,1094,2962,5
218,486,3013,5
400,32,3344,5
496,-112,3891,5
425,175,4172,5
284,1003,3983,5
199,1836,3667,5
134,2298,3380,5
125,2186,3284,5
221,1712,3402,5
391,1235,3738,5
582,876,4227,5
742,882,4682,5
762,1349,4741,5
614,1438,4443,5
439,1319,4064,5
285,840,3780,5
134,236,3636,5
111,-171,3604,5
214,-492,3586,5
261,-897,3472,5
207,-1140,3516,5
335,-1095,3633,5
335,-1095,3633,5
533,-1062,3578,5
687,-1174,3613,5
876,-1371,3811,5
1038,-1898,4083,5
980,-2527,4140,5
961,-2634,4035,5
972,-2506,3940,5
934,-2566,3753,5
888,-2778,3511,5
849,-2977,3441,5
774,-3172,3470,5
721,-3359,3671,5
700,-3088,3756,5
749,-2508,3913,5
636,-2021,3958,5
509,-1462,3723,5
472,-1130,3539,5
410,-1218,3570,5
342,-1482,3606,5
270,-1609,3663,5
221,-1536,3726,5
217,-1274,3744,5
205,-959,3708,5
228,-670,3732,5
254,-501,3872,5
256,-471,3997,5
235,-528,3989,5
186,-593,3949,5
123,-608,3893,5
92,-566,3904,5
92,-464,4097,5
141,-334,4381,5
194,-215,4487,5
168,-201,4402,5
135,-217,4158,5
73,-328,3928,5
60,-499,3802,5
52,-682,3871,5
38,-757,4049,5
95,-649,4137,5
195,-457,4475,5
255,-415,4562,5
252,-429,4564,5
200,-494,4528,5
118,-569,4379,5
46,-658,4212,5
-14,-754,4060,5
-303,-436,3991,5
-346,-349,3732,5
-380,-335,3603,5
-436,-334,3451,5
-464,-317,3346,5
-458,-255,3264,5
-442,-284,3147,5
-449,-357,3062,5
-448,-374,2933,5
-415,-383,2809,5
-410,-382,2629,5
-409,-391,2433,5
-408,-412,2317,5
-387,-502,2256,5
-364,-605,2281,5
-315,-552,2395,5
-214,-306,2544,5
-5,97,2811,5
108,-28,3109,5
233,-183,3329,5
363,-328,3578,5
520,-373,3968,5
635,-243,4281,5
822,-5,4351,5
1022,10,4471,5
1166,-197,4795,5
1270,-310,5294,5
1328,-221,5694,5
1332,-49,5755,5
1288,36,5612,5
1265,-79,5566,5
1297,-257,5736,5
1399,-200,6019,5
1568,-89,6311,5
1750,87,6589,5
1889,420,6834,5
2003,647,7051,5
2080,813,7190,5
2129,948,7331,5
2019,1195,7188,5
1859,1480,6686,5
1615,1424,6014,5
1330,1049,5337,5
1099,594,4829,5
899,278,4508,5
726,268,4211,5
634,551,3896,5
589,757,3665,5
509,768,3488,5
453,674,3389,5
384,540,3258,5
380,433,3089,5
332,293,3039,5
301,278,3017,5
269,408,2873,5
142,355,2627,5
57,423,2357,5
26,586,2163,5
24,534,2027,5
57,252,2049,5
129,-61,2265,5
125,-191,2473,5
153,109,2439,5
291,366,2503,5
270,173,2399,5
305,-213,2148,5
419,-646,2227,5
468,-1017,2333,5
442,-1086,2116,5
468,-1119,1863,5
531,-1348,1844,5
660,-1558,1923,5
887,-1860,2153,5
1009,-2205,2494,5
1034,-2592,2731,5
1078,-2844,2733,5
1208,-3022,2908,5
1337,-3063,3367,5
1406,-2849,3726,5
1512,-2805,3960,5
1530,-3097,3880,5
1671,-3363,3645,5
1849,-3653,3569,5
2056,-4068,3817,5
2237,-4492,4186,5
2399,-4851,4709,5
2575,-4716,5281,5
2856,-3858,5735,5
3189,-2624,6030,5
3468,-1430,6229,5
3673,-635,6488,5
3772,-352,6576,5
3680,-632,6662,5
3444,-917,6465,5
3095,-264,5696,5
2888,1119,4802,5
2860,2215,4387,5
2777,2703,4490,5
2733,2919,4895,5
2707,3220,5171,5
2600,3354,5146,5
2653,3091,5165,5
2614,3030,5341,5
2588,3647,5231,5
2415,4037,4449,5
2284,3325,3525,5
2256,2144,2807,5
2130,1082,2627,5
1896,283,2697,5
1694,-302,2936,5
1477,-717,3391,5
1332,-851,4244,5
1329,-519,5126,5
1282,13,5373,5
1108,507,5755,5
1346,664,6549,5
1650,320,7356,5
1689,-223,6889,5
1377,-923,5750,5
1165,-1551,5072,5
1134,-1841,5029,5
1135,-1578,4996,5
766,-850,4164,5
292,-133,3135,5
-80,338,2227,5
-593,408,1747,5
-1002,135,1807,5
-1327,-495,2231,5
-1234,-721,2320,5
-849,-822,2471,5
-237,-904,2842,5
65,-707,3561,5
105,2,4360,5
-73,1152,4401,5
-370,2247,3439,5
-615,2803,2216,5
-762,2571,1617,5
-807,1764,1605,5
-740,869,1946,5
-645,491,2338,5
-473,582,2780,5
-82,883,3372,5
275,1165,4102,5
306,1516,4733,5
132,2083,4647,5
-29,2742,3958,5
-139,2892,3473,5
-123,2521,3371,5
108,2036,3669,5
387,1482,4338,5
416,1536,4102,5
581,1409,4108,5
771,1315,4421,5
895,1268,4575,5
1052,1061,4483,5
1099,605,4067,5
1093,-111,3849,5
1193,-762,3798,5
1404,-1311,3645,5
1499,-1987,3553,5
1511,-2760,3510,5
1543,-3405,3607,5
1433,-3796,3667,5
1157,-4138,3275,5
981,-4144,3250,5
873,-3987,3401,5
760,-3734,3566,5
612,-3408,3454,5
451,-3117,3217,5
256,-2956,3033,5
132,-2720,3100,5
124,-2376,3332,5
136,-2023,3535,5
179,-1671,3708,5
264,-1268,4024,5
315,-849,4340,5
250,-388,4367,5
231,102,4215,5
268,470,4209,5
216,454,4345,5
121,205,4373,5
35,-159,4224,5
-16,-542,3997,5
-75,-843,3851,5
-117,-873,3922,5
-99,-607,4062,5
-85,-399,4120,5
-112,-364,4125,5
-119,-359,4103,5
-86,-363,4133,5
-51,-401,4128,5
-64,-433,4038,5
-109,-430,3966,5
-104,-344,3935,5
-116,-217,3913,5
-101,-181,3905,5
-63,-260,3948,5
-46,-378,4042,5
-58,-467,4150,5
-31,-484,4240,5
-15,-455,3197,5
74,-355,3329,5
259,-301,3652,5
326,-522,3528,5
326,-522,3528,5
366,-869,3402,5
655,-1115,4043,5
819,-816,4566,5
960,-406,4850,5
1036,-150,4912,5
1073,-72,4937,5
1108,-49,5036,5
1189,-76,5196,5
1271,-152,5352,5
1353,-294,5599,5
1497,-414,5853,5
1686,-404,6177,5
1847,-162,6541,5
1954,258,6786,5
2076,751,6935,5
2159,1029,7107,5
2144,1110,7088,5
2069,1173,6806,5
1950,1255,6352,5
1752,1035,5851,5
1527,567,5410,5
1302,287,4969,5
1129,291,4495,5
959,298,4118,5
827,262,3913,5
744,285,3811,5
674,334,3605,5
558,353,3356,5
467,375,3150,5
409,352,3033,5
352,332,3052,5
275,351,3023,5
217,404,2890,5
160,435,2674,5
123,295,2462,5
109,137,2432,5
61,42,2494,5
-5,11,2499,5
10,20,2449,5
-15,-117,2326,5
-65,-425,2207,5
-116,-528,2064,5
-123,-243,1853,5
-65,96,1525,5
-40,52,1303,5
61,-404,1402,5
239,-1154,1905,5
349,-1825,2479,5
428,-2128,2756,5
515,-2225,2802,5
602,-2259,2759,5
618,-2201,2647,5
661,-1988,2486,5
847,-1755,2662,5
997,-1794,3045,5
1105,-2176,3280,5
1197,-2744,3365,5
1310,-3239,3370,5
1491,-3318,3325,5
1770,-3387,3670,5
2075,-3593,4128,5
2235,-3647,4480,5
2385,-3532,4585,5
2558,-3494,4377,5
2596,-3602,3945,5
2663,-3638,3661,5
2905,-3337,3901,5
3230,-2830,4558,5
3446,-2172,5248,5
3517,-1579,5725,5
3488,-1096,5854,5
3457,-726,5834,5
3433,-500,5626,5
3428,52,5279,5
3477,465,5506,5
3543,503,6038,5
3591,716,6458,5
3527,1297,6221,5
3284,1899,5633,5
3081,2228,5128,5
2883,2116,4855,5
2711,1934,4872,5
2732,2026,5050,5
2825,2108,5106,5
2693,1887,4652,5
2519,1281,4060,5
2479,739,3601,5
2392,508,3511,5
2348,430,3772,5
2310,320,4133,5
2214,57,4489,5
2031,-192,4298,5
1872,-199,3898,5
1698,-105,3869,5
1496,-91,3989,5
1336,-184,4173,5
1279,-351,4483,5
1289,-506,4824,5
1327,-550,5061,5
1295,-540,5033,5
1211,-604,4969,5
1063,-731,4964,5
1071,-689,4906,5
929,-521,4486,5
601,-398,4030,5
313,-246,3673,5
71,120,3107,5
-396,719,2111,5
-848,1048,1207,5
-1222,1017,488,5
-1529,630,486,5
-1491,248,1272,5
-1183,174,2408,5
-779,268,3182,5
-343,271,3545,5
-65,306,3765,5
-107,523,3843,5
-183,865,3842,5
-176,1584,3741,5
-300,2182,3714,5
-267,2284,3325,5
-197,2239,2754,5
-88,2121,2402,5
126,1734,2540,5
407,1028,3463,5
694,418,4564,5
822,146,5190,5
766,311,5276,5
576,939,4874,5
186,1589,4013,5
-80,1668,3120,5
-156,1231,2679,5
67,874,2897,5
447,1006,3199,5
842,986,3676,5
1100,513,4408,5
1186,79,4996,5
1256,-174,5008,5
1161,-125,4704,5
913,10,4107,5
812,-112,3375,5
990,-687,3132,5
1201,-1508,3375,5
1286,-2228,3804,5
1294,-2713,3921,5
1242,-3133,3840,5
1172,-3437,3854,5
1077,-3468,3830,5
957,-3172,3595,5
902,-2731,3476,5
789,-2437,3409,5
627,-2352,3373,5
539,-2489,3393,5
479,-2723,3389,5
416,-3022,3207,5
367,-3360,2937,5
352,-3588,2946,5
430,-3506,3276,5
588,-3000,3690,5
626,-2392,3950,5
595,-1916,4002,5
571,-1477,3968,5
530,-1190,3959,5
504,-1102,4022,5
432,-945,4022,5
374,-676,3913,5
316,-488,3776,5
268,-451,3668,5
250,-556,3689,5
194,-762,3701,5
137,-983,3722,5
87,-1111,3771,5
68,-1114,3743,5
61,-999,3687,5
42,-807,3689,5
51,-563,3680,5
15,-320,3651,5
23,-216,3646,5
28,-237,3719,5
-35,-341,3898,5
-63,-397,4100,5
-39,-374,4255,5
-8,-336,4334,5
10,-292,4319,5
24,-233,4275,5
61,-204,4263,5
112,-263,4277,5
113,-422,4311,5
105,-575,4343,5
132,-634,4360,5
179,-561,4282,5
203,-495,4268,5
224,-486,4348,5
234,-496,4382,5
226,-514,4374,5
-410,-588,2365,5
-386,-745,1820,5
-407,-821,1209,5
-426,-744,1024,5
-332,-795,1345,5
-141,-872,2151,5
69,-806,3303,5
245,-497,4411,5
392,-118,5230,5
405,115,5694,5
257,166,5734,5
101,207,5451,5
50,376,5161,5
74,611,5134,5
215,880,5427,5
402,1102,5984,5
556,1038,6637,5
625,942,6900,5
670,853,6971,5
709,684,7047,5
711,447,7089,5
668,280,6876,5
621,302,6407,5
615,947,5665,5
648,1173,5587,5
687,1102,5622,5
664,917,5610,5
616,818,5424,5
545,774,5159,5
430,821,4790,5
274,915,4334,5
144,957,3899,5
0,1015,3538,5
-131,1041,3266,5
-225,1027,3092,5
-286,1041,2994,5
-316,1016,2932,5
-370,877,2857,5
-417,701,2755,5
-467,688,2571,5
-532,933,2342,5
-534,1089,2124,5
-553,1004,2054,5
-540,758,2114,5
-517,511,2277,5
-524,426,2323,5
-503,359,2240,5
-441,248,2105,5
-441,248,2105,5
-364,373,1922,5
-291,491,1733,5
-238,320,1498,5
-115,-299,1554,5
33,-972,1741,5
156,-1599,1800,5
476,-2046,2000,5
724,-2294,2577,5
958,-2547,3341,5
1073,-2506,3839,5
1065,-2107,3986,5
974,-1488,3664,5
976,-889,2995,5
1068,-850,2554,5
1231,-1681,2742,5
1560,-2771,3277,5
1863,-3612,3897,5
1912,-3690,3960,5
2001,-3616,3804,5
2105,-3659,3849,5
2195,-3762,4011,5
2369,-4075,4067,5
2695,-4234,4181,5
2901,-4238,4648,5
3211,-3905,5073,5
3727,-3598,5500,5
4094,-3365,5986,5
4303,-2825,6894,5
4636,-1480,7627,5
4711,262,7373,5
4530,1228,6548,5
4286,1232,6051,5
4123,793,6077,5
3989,354,6148,5
3622,319,5802,5
3288,1299,5097,5
3107,2325,4566,5
2900,2100,4521,5
2726,1507,4684,5
2647,1675,4509,5
2332,2603,3492,5
2104,3223,2701,5
2094,3294,2638,5
2114,2951,3017,5
2085,2082,3437,5
2072,939,3759,5
2088,106,4047,5
2036,-298,4318,5
1678,-210,4388,5
1568,69,4683,5
1538,142,4799,5
1636,77,4568,5
1575,-86,4537,5
1445,-135,4579,5
1447,-210,4801,5
1557,-361,5099,5
1548,-599,5244,5
1375,-909,4993,5
1028,-1092,4304,5
661,-1082,3854,5
563,-1085,4239,5
532,-1000,4645,5
421,-826,5028,5
293,-515,5282,5
149,-57,5481,5
110,329,5347,5
-1,525,4474,5
-270,622,2960,5
-861,504,1380,5
-1195,218,307,5
-1313,-165,30,5
-1428,-771,514,5
-1313,-1148,1549,5
-1110,-983,2435,5
-901,-388,3166,5
-641,443,3721,5
-403,1172,3916,5
-270,1877,3717,5
-390,2369,3525,5
-505,2442,3257,5
-517,2077,2666,5
-645,879,1814,5
-511,250,2325,5
-302,110,3316,5
-49,676,4120,5
22,1380,4470,5
65,1792,4614,5
120,2109,4784,5
70,2593,4807,5
-25,2893,4682,5
-86,2896,4542,5
-106,3470,4480,5
-84,4586,4469,5
155,5175,4253,5
501,4863,3867,5
839,3459,3782,5
1115,1255,3878,5
1214,-1252,4124,5
1130,-3193,4324,5
843,-3899,4381,5
644,-3273,4063,5
660,-2274,3268,5
734,-1723,2457,5
840,-1777,2170,5
1008,-2686,2403,5
1145,-4053,2854,5
1244,-5065,3439,5
1218,-5386,3876,5
1047,-5144,3938,5
910,-4597,3755,5
683,-4095,3632,5
401,-3644,3610,5
181,-3284,3454,5
33,-3170,3183,5
-57,-3050,3111,5
-139,-2672,3224,5
-156,-2163,3310,5
-149,-1660,3443,5
-140,-1354,3698,5
-171,-1230,4016,5
-232,-1104,4164,5
-272,-893,4105,5
-257,-577,4085,5
-203,-247,4228,5
-162,-33,4445,5
-164,-23,4626,5
-205,-143,4658,5
-251,-284,4571,5
-284,-377,4520,5
-265,-427,4405,5
-300,-374,4249,5
-331,-155,4220,5
-489,-175,4571,5
-723,-638,3705,5
-435,-119,3046,5
-414,86,3926,5
-132,256,3942,5
-42,150,4387,5
54,-40,4746,5
99,-322,5050,5
1,-544,4952,5
-110,-632,4520,5
-230,-596,4072,5
-248,-460,3800,5
-130,-308,3713,5
-29,-226,3776,5
-30,-277,3993,5
-40,-396,4151,5
-23,-508,4116,5
-42,-635,4006,5
-91,-766,3943,5
-515,-98,2024,5
-348,-50,2242,5
-186,-52,2537,5
-113,-219,2859,5
-107,-543,3040,5
-138,-888,2977,5
-208,-1159,2681,5
-296,-1223,2192,5
-232,-495,1708,5
-21,233,1923,5
382,899,2604,5
798,1297,3545,5
1073,1456,4313,5
1232,1301,4851,5
1227,842,5016,5
1011,241,4806,5
797,-229,4549,5
705,-341,4417,5
845,-59,4459,5
1100,223,4860,5
1341,244,5666,5
1418,237,6433,5
1702,337,6994,5
2167,758,7801,5
2364,1339,8636,5
2465,1884,8785,5
2313,2424,8201,5
2041,2665,7267,5
1804,2457,6705,5
1640,2004,6459,5
1513,1422,6255,5
1456,985,6082,5
1474,816,5919,5
1444,882,5761,5
1401,1110,5546,5
1333,1277,5199,5
1187,1311,4810,5
766,1564,3825,5
631,1765,3323,5
501,1674,2998,5
280,1246,2732,5
60,787,2493,5
-102,570,2307,5
-169,701,2290,5
-153,1011,2411,5
-101,1168,2427,5
-170,1029,2296,5
-298,776,1897,5
-330,610,1572,5
-311,738,1496,5
-235,1057,1661,5
-141,1322,1897,5
-47,1113,1890,5
37,429,1942,5
4,-278,2294,5
-91,-716,2195,5
-105,-1018,2017,5
-116,-1027,1846,5
-52,-781,1663,5
185,-585,1514,5
385,-627,1505,5
559,-888,1772,5
783,-1273,2121,5
824,-1664,2349,5
799,-1907,2586,5
901,-1877,2989,5
1078,-1631,3519,5
1349,-1390,4042,5
1476,-1428,4336,5
1587,-1659,4332,5
1577,-1863,3903,5
1653,-2184,3604,5
1786,-2448,3751,5
2035,-2669,4167,5
2118,-3121,4385,5
2273,-3383,4557,5
2373,-3538,4660,5
2484,-3727,4589,5
2673,-3829,4687,5
2890,-3851,5189,5
3021,-3747,5675,5
3162,-3603,5885,5
3152,-3490,5870,5
3128,-2978,5664,5
3193,-1955,5252,5
3244,-1052,5025,5
3185,-240,4896,5
3187,528,4757,5
3313,966,4826,5
3408,1064,5165,5
3477,1024,5508,5
3400,1008,5546,5
3296,1116,5115,5
3226,1327,4439,5
2971,1796,3713,5
2801,2621,3302,5
2787,3404,3341,5
2871,3928,3774,5
2968,3950,4065,5
2939,3269,3977,5
2727,2383,3512,5
2411,1932,2660,5
2182,1788,1708,5
2095,1518,1306,5
2118,953,1836,5
2229,351,2852,5
2310,31,3904,5
2296,247,4687,5
2233,733,4966,5
2223,1006,5149,5
2253,890,5292,5
2507,26,6075,5
2645,-218,6431,5
2728,-422,6638,5
2706,-785,6507,5
2492,-1131,6084,5
2181,-1130,5539,5
1919,-926,5145,5
1878,-863,5168,5
1855,-798,5053,5
1503,-633,4565,5
1156,-589,4067,5
851,-606,3868,5
619,-575,3945,5
474,-509,3969,5
233,-425,3746,5
-55,-323,3467,5
-305,-167,3206,5
-465,55,2995,5
-577,336,2511,5
-686,471,1881,5
-990,127,1430,5
-982,-126,1870,5
-878,-182,2536,5
-692,-12,3202,5
-603,78,3262,5
-553,152,3226,5
-642,436,3009,5
-793,967,2545,5
-828,1458,2099,5
-749,1821,1919,5
-655,2053,1939,5
-428,1963,2274,5
-166,1667,2912,5
43,1516,3613,5
331,1604,4146,5
561,1841,4581,5
751,2943,5086,5
665,3769,4831,5
434,4295,4332,5
265,4336,3844,5
122,3959,3332,5
157,3175,3190,5
236,2201,3319,5
328,1202,3457,5
496,321,3596,5
707,-340,3894,5
816,-813,4246,5
810,-1111,4477,5
715,-1126,4162,5
572,-955,3308,5
526,-994,2733,5
552,-1292,2676,5
804,-1815,2996,5
1074,-2681,3594,5
1253,-3727,4297,5
1268,-4576,4814,5
1215,-4878,4797,5
1125,-4545,4480,5
995,-3761,4094,5
822,-2822,3696,5
491,-2176,3685,5
322,-2302,3896,5
132,-2378,3938,5
-32,-2327,3786,5
-183,-2205,3592,5
-305,-2064,3381,5
-399,-1935,3254,5
-400,-1822,3208,5
-305,-1645,3305,5
-134,-1343,3545,5
94,-966,3808,5
266,-668,4164,5
268,-469,4559,5
288,-428,4645,5
263,-181,4527,5
181,1,4699,5
56,32,4583,5
-68,14,4186,5
-170,-33,3799,5
-190,-95,3553,5
-168,-168,3622,5
-135,-252,3881,5
-98,-285,4150,5
-7,-234,4357,5
48,-173,4420,5
65,-86,4370,5
-34,154,4102,5
-123,165,3942,5
-211,72,3764,5
-298,-530,2279,5
-222,-601,2442,5
-122,-633,2848,5
0,-591,3333,5
84,-429,3728,5
161,-190,3989,5
195,98,4096,5
180,415,4027,5
184,655,3880,5
210,782,3736,5
282,739,3721,5
340,515,3812,5
453,-59,4150,5
578,16,4391,5
781,336,4672,5
1002,621,5041,5
1222,825,5518,5
1394,1043,5983,5
1394,1043,5983,5
1480,1237,6403,5
1626,1573,6534,5
1762,1926,6608,5
1895,2140,6759,5
1940,2161,6849,5
1739,1838,6346,5
1624,1656,5949,5
1554,1521,5740,5
1543,1458,5631,5
1497,1393,5537,5
1394,1391,5308,5
1299,1350,5159,5
1159,1322,4898,5
984,1323,4500,5
784,1344,3932,5
545,1337,3365,5
371,1254,3045,5
225,1138,2867,5
151,958,2867,5
120,836,2994,5
182,1060,3132,5
175,1183,3097,5
138,1155,3021,5
79,1042,2802,5
-1,1022,2486,5
-5,1133,2266,5
10,1241,2209,5
98,1084,2405,5
210,695,2680,5
252,281,2864,5
328,-68,2963,5
384,-403,3013,5
371,-603,2960,5
341,-618,2722,5
314,-548,2364,5
278,-449,2076,5
320,-340,1831,5
369,-411,1859,5
468,-694,2263,5
642,-1040,2777,5
760,-1159,2846,5
863,-1309,2907,5
865,-1285,2897,5
934,-1199,3009,5
1102,-1256,3166,5
1089,-1412,3021,5
1096,-1503,2852,5
1245,-1532,3051,5
1280,-1354,3088,5
1476,-1257,3552,5
1760,-1285,4251,5
1893,-1464,4659,5
2093,-1876,4867,5
2201,-2267,4878,5
2177,-2597,4872,5
2376,-2933,5038,5
2573,-3314,5290,5
2541,-3573,5312,5
2592,-3624,5236,5
2681,-3361,5117,5
2862,-2879,5172,5
3058,-2351,5438,5
3150,-1792,5773,5
3154,-1203,5890,5
3195,-817,5827,5
3128,-545,5410,5
3068,-94,4951,5
3201,378,4723,5
3292,763,4457,5
3309,1264,4139,5
3318,1808,3850,5
3374,2384,3721,5
3567,2927,3866,5
3731,3178,4302,5
3723,3366,4766,5
3674,4173,4827,5
3601,5264,4368,5
3174,5623,3608,5
2990,4544,3185,5
2783,3019,3271,5
2618,1672,3716,5
2503,857,4035,5
2439,441,4244,5
2415,200,4576,5
2320,82,4779,5
2213,96,4731,5
2213,96,4731,5
2157,32,4729,5
2056,-107,4872,5
1942,111,5114,5
1958,629,5382,5
1962,954,5621,5
1775,884,5681,5
1527,578,5663,5
1292,272,5385,5
941,-274,4683,5
593,-550,4142,5
191,-792,3367,5
-192,-856,2544,5
-447,-729,1952,5
-660,-540,1430,5
-847,-604,1257,5
-903,-744,1502,5
-798,-824,2122,5
-719,-613,2819,5
-548,-190,3460,5
-496,287,3673,5
-628,711,3405,5
-871,1120,2612,5
-1214,1403,1684,5
-1355,1444,1245,5
-1253,1298,1256,5
-1044,1093,1588,5
-715,867,2153,5
-224,641,3003,5
98,603,3917,5
219,1030,4522,5
195,1813,4652,5
57,2606,4196,5
-226,3121,3361,5
-536,3293,2708,5
-619,3163,2553,5
-471,2942,2674,5
-258,2721,3094,5
16,2624,3685,5
291,2632,4184,5
506,2614,4674,5
630,2632,5029,5
706,2744,5091,5
656,3037,4754,5
431,3424,4068,5
215,3515,3136,5
211,2866,2393,5
295,1737,2127,5
559,481,2605,5
989,-662,3515,5
1355,-1661,4461,5
1445,-2496,5147,5
1359,-3013,5345,5
1134,-3043,5035,5
866,-2586,4326,5
381,-1704,2811,5
247,-1942,2692,5
226,-2342,3108,5
222,-2781,3670,5
179,-3070,4067,5
177,-3120,4121,5
164,-3129,3986,5
95,-3079,4066,5
-7,-2808,4297,5
-126,-2288,4292,5
-159,-1681,4060,5
-189,-980,3669,5
-238,-253,3367,5
-243,243,3348,5
-180,314,3635,5
-118,1,4030,5
-103,-413,4332,5
-130,-642,4400,5
-143,-590,4333,5
-126,-313,4276,5
-101,57,4327,5
-73,397,4432,5
-32,565,4502,5
-9,556,4529,5
-22,428,4479,5
-72,230,4364,5
-184,3,4220,5
-445,-408,3814,5
-561,-528,3669,5
-643,-569,3634,5
-663,-525,3680,5
-644,-482,3772,5
-611,-476,3830,5
-529,-469,3853,5
-489,-424,3825,5
-436,-388,3793,5
-379,-389,3815,5
-357,-375,3838,5
-312,-241,3923,5
-231,-37,4074,5
-525,-18,3600,5
-565,-189,2105,5
-453,-560,2156,5
-453,-560,2156,5
-420,-866,2136,5
-434,-1008,2071,5
-411,-979,2188,5
-309,-771,2328,5
-143,-549,2598,5
60,-301,2991,5
164,-55,3207,5
178,139,3181,5
220,257,3126,5
290,322,3329,5
404,486,3755,5
550,792,4348,5
790,1128,5277,5
920,1285,5732,5
961,1183,5654,5
991,850,5583,5
1092,426,5871,5
1179,204,6367,5
1220,261,6746,5
1210,553,6652,5
1177,888,6250,5
1160,1250,5989,5
1230,1536,6014,5
1361,1704,6236,5
1506,1758,6515,5
1618,1789,6646,5
1665,1741,6563,5
1522,1559,6253,5
1391,1492,5991,5
1210,1461,5556,5
1053,1421,5069,5
870,1312,4614,5
665,1207,4123,5
479,1097,3746,5
336,993,3518,5
235,959,3367,5
134,921,3149,5
15,824,2927,5
-73,724,2764,5
-139,692,2676,5
-189,700,2634,5
-236,724,2532,5
-267,777,2300,5
-286,798,2118,5
-264,775,2034,5
-291,799,1911,5
-277,759,1842,5
-220,607,1867,5
-89,399,2073,5
126,228,2444,5
304,2,2799,5
340,-346,2895,5
192,-628,2009,5
244,-419,1688,5
437,-137,1849,5
615,-42,2095,5
755,-374,2540,5
887,-1303,2596,5
945,-1747,2809,5
1031,-1876,3177,5
1134,-1842,3307,5
1037,-1786,3109,5
1068,-1835,3198,5
1338,-2053,3851,5
1562,-2241,4486,5
1800,-2314,4732,5
1987,-2401,4683,5
1899,-2398,4516,5
2043,-2219,4710,5
2415,-2052,5406,5
2638,-2219,6027,5
2675,-2543,6271,5
2595,-2799,6061,5
2558,-2945,5698,5
2626,-3033,5498,5
2837,-3173,5628,5
2992,-3048,5932,5
3159,-2361,6150,5
3299,-1459,5912,5
3350,-765,5626,5
3353,-332,5361,5
3299,59,5052,5
3249,627,4790,5
3177,1142,4623,5
2985,1500,4356,5
2851,2058,3996,5
2859,2625,3861,5
2698,2979,3671,5
2484,3239,3336,5
2578,3731,3034,5
2731,4183,3179,5
2826,4405,3487,5
2775,4269,3605,5
2594,3771,3378,5
2415,3060,2896,5
2210,2328,2596,5
2082,1698,2773,5
2036,1173,3141,5
2124,852,3584,5
2342,691,4091,5
2446,530,4588,5
2356,475,5389,5
2310,608,5609,5
2245,614,5917,5
2186,535,6287,5
2136,408,6472,5
1959,262,6241,5
1706,31,5764,5
1550,-245,5427,5
1434,-463,5362,5
1253,-625,5241,5
1088,-714,4823,5
821,-768,4199,5
443,-769,3648,5
119,-708,3366,5
-225,-571,2932,5
-568,-337,2412,5
-789,-125,1984,5
-945,-69,1796,5
-1095,-118,1922,5
-1112,-140,2147,5
-1050,-92,2411,5
-726,55,3463,5
-698,244,3551,5
-711,474,3163,5
-793,721,2529,5
-866,918,1915,5
-924,995,1671,5
-800,954,1920,5
-570,861,2420,5
-409,803,2902,5
-313,837,3143,5
-171,946,3202,5
-64,1081,3180,5
-66,1186,3275,5
-121,1372,3465,5
-185,1674,3607,5
-111,2104,3649,5
69,2663,3672,5
219,3264,3711,5
309,3786,3840,5
324,4212,3994,5
347,4268,4052,5
421,3844,4225,5
465,3241,4542,5
423,2923,4745,5
365,3041,4585,5
344,3228,4097,5
384,3006,3719,5
484,2472,3457,5
497,1874,3130,5
596,1056,2946,5
778,-86,3074,5
958,-1264,3421,5
1124,-2197,3703,5
1233,-2992,3981,5
1208,-3607,4258,5
1140,-3814,4201,5
1077,-3807,3887,5
817,-4003,3631,5
733,-3904,3740,5
719,-3534,3858,5
